时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】近7天浏览电水壶/热水瓶-1108,新标签人群,无线,京东快车(搜索),WHJ1705b-瑞博_电水壶_单投,WHJ1705b,102075,15076,14.77%,23700.76,232.19,1.57,5545,3688735.04,36.78%,155.64,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),MB-30LH5-电饭煲-明辉_电饭煲_单投,MB-30LH5搜索位置-,102024,5453,5.34%,10961.00,107.44,2.01,640,537584.42,11.74%,49.05,
20190604~20190626,【新】近30天搜索电磁炉未购买-1008,新标签人群,无线,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,100945,17130,16.97%,36139.49,358.01,2.11,4821,777084.37,28.14%,21.50,
20190604~20190626,【新】近3天浏览店铺产品-生活店,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-活动,98291,4315,4.39%,3582.37,36.45,0.83,724,203052.94,16.78%,56.68,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),MB-30LH5-电饭煲-明辉_电饭煲_单投,MB-30LH5搜索位置-,97897,5207,5.32%,10448.71,106.73,2.01,716,646949.92,13.75%,61.92,
20190604~20190626,【新】30天厨小浏览未购-0605,新标签人群,无线,京东直投,,,97771,2335,2.39%,818.63,8.37,0.35,3,524.60,0.13%,0.64,
20190604~20190626,【新】浏览过美的电饭煲但未购买（30）,新标签人群,无线,京东快车(搜索),MB-30LH5-电饭煲-明辉_电饭煲_单投,MB-30LH5搜索位置-,96881,5242,5.41%,11079.69,114.36,2.11,409,239001.40,7.80%,21.57,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,无线,京东快车(搜索),WHJ1705b-瑞博_电水壶_单投,WHJ1705b,96513,12758,13.22%,19570.44,202.78,1.53,4025,2575656.47,31.55%,131.61,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,95046,14025,14.76%,29004.67,305.16,2.07,3695,2341479.09,26.35%,80.73,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),秒杀计划,美的（Midea）_电水壶/热水瓶,93206,7356,7.89%,6655.38,71.41,0.90,4060,2364187.81,55.19%,355.23,
20190604~20190626,【新】30天厨小浏览未购-0605,新标签人群,无线,京东直投,,,92557,2273,2.46%,841.71,9.09,0.37,5,856.80,0.22%,1.02,
