时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,473,52,10.99%,167.30,353.70,3.22,16,2193.00,30.77%,13.11,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,472,6,1.27%,25.22,53.43,4.20,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,470,2,0.43%,6.87,14.62,3.44,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,469,30,6.40%,130.68,278.64,4.36,5,3197.00,16.67%,24.46,
20190604~20190626,【新】近180天未购微波炉近30天已购低温奶,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,468,41,8.76%,216.66,462.95,5.28,14,7590.00,34.15%,35.03,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,468,2,0.43%,6.73,14.38,3.37,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,466,21,4.51%,94.67,203.15,4.51,2,398.00,9.52%,4.20,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,466,74,15.88%,811.79,1742.04,10.97,2,10497.00,2.70%,12.93,
20190604~20190626,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,463,3,0.65%,26.87,58.03,8.96,-,-,-,-,
20190604~20190626,【新】近30天浏览竞品蒸箱未购蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,463,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,463,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,462,58,12.55%,138.83,300.50,2.39,20,6594.00,34.48%,47.50,
20190604~20190626,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,462,44,9.52%,539.48,1167.71,12.26,1,1599.00,2.27%,2.96,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,461,6,1.30%,9.77,21.19,1.63,-,-,-,-,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,458,47,10.26%,98.64,215.37,2.10,6,2543.00,12.77%,25.78,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,458,3,0.66%,35.89,78.36,11.96,2,2999.00,66.67%,83.56,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,457,6,1.31%,11.53,25.23,1.92,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,455,5,1.10%,17.20,37.80,3.44,2,598.00,40.00%,34.77,
20190604~20190626,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,454,69,15.20%,230.22,507.09,3.34,8,1912.00,11.59%,8.31,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,454,4,0.88%,11.81,26.01,2.95,-,-,-,-,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,454,2,0.44%,10.05,22.14,5.03,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,453,5,1.10%,20.72,45.74,4.14,-,-,-,-,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,453,61,13.47%,145.09,320.29,2.38,15,3582.00,24.59%,24.69,
20190604~20190626,九数_618_蒸箱_类目内_高分段_4k_5k_0604,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,453,83,18.32%,1206.31,2662.94,14.53,7,24094.00,8.43%,19.97,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,452,40,8.85%,177.58,392.88,4.44,4,379.00,10.00%,2.13,
20190604~20190626,【新】美的蒸箱top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,452,34,7.52%,203.08,449.29,5.97,4,3498.00,11.76%,17.22,
20190604~20190626,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,452,11,2.43%,32.86,72.70,2.99,3,1015.00,27.27%,30.89,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,451,48,10.64%,299.50,664.08,6.24,1,-,2.08%,-,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,451,92,20.40%,262.00,580.93,2.85,34,15664.00,36.96%,59.79,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,451,78,17.29%,236.05,523.39,3.03,2,-,2.56%,-,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,450,53,11.78%,89.39,198.64,1.69,3,458.00,5.66%,5.12,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,449,79,17.59%,347.17,773.21,4.39,9,2079.00,11.39%,5.99,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,448,3,0.67%,11.62,25.94,3.87,3,-,100.00%,-,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,447,30,6.71%,186.61,417.47,6.22,2,1899.00,6.67%,10.18,
20190604~20190626,【新】近30天搜索偏好未购蒸箱,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,447,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】油烟机竞品2top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,446,45,10.09%,644.11,1444.19,14.31,5,6798.00,11.11%,10.55,
20190604~20190626,九数_618_蒸箱_类目内_高分段_3k_4k_0604,外部导入人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,446,73,16.37%,1228.33,2754.10,16.83,14,26048.00,19.18%,21.21,
20190604~20190626,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,445,91,20.45%,272.33,611.98,2.99,36,16012.00,39.56%,58.80,
20190604~20190626,【新】燃气灶竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,444,32,7.21%,350.70,789.86,10.96,5,3547.00,15.63%,10.11,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,443,33,7.45%,169.20,381.94,5.13,3,695.00,9.09%,4.11,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,443,10,2.26%,44.01,99.35,4.40,4,1993.00,40.00%,45.29,
20190604~20190626,【新】蒸箱-近30天已购消毒柜洗碗机人群,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,442,34,7.69%,737.44,1668.42,21.69,11,11094.00,32.35%,15.04,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,442,22,4.98%,54.33,122.92,2.47,-,-,-,-,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,441,12,2.72%,39.24,88.98,3.27,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,441,43,9.75%,721.07,1635.08,16.77,8,13296.00,18.60%,18.44,
20190604~20190626,【新】竞品蒸箱近30天浏览未购价格大于4500SKU定向,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,441,5,1.13%,41.85,94.90,8.37,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,441,16,3.63%,39.00,88.44,2.44,4,771.50,25.00%,19.78,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,440,2,0.45%,7.01,15.93,3.51,-,-,-,-,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,437,16,3.66%,43.05,98.51,2.69,9,3121.00,56.25%,72.50,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,437,5,1.14%,23.88,54.65,4.78,1,1997.00,20.00%,83.63,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,436,3,0.69%,14.44,33.12,4.81,-,-,-,-,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,436,33,7.57%,109.55,251.26,3.32,6,406.00,18.18%,3.71,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,435,5,1.15%,17.11,39.33,3.42,-,-,-,-,
20190604~20190626,【新】近30天购买偏好厨卫大电未购蒸箱,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,435,1,0.23%,3.71,8.53,3.71,-,-,-,-,
20190604~20190626,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索PC,434,3,0.69%,9.64,22.21,3.21,2,499.00,66.67%,51.76,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,433,8,1.85%,21.99,50.79,2.75,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,433,54,12.47%,753.54,1740.28,13.95,3,8997.00,5.56%,11.94,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,432,8,1.85%,11.43,26.46,1.43,-,-,-,-,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,431,31,7.19%,61.18,141.95,1.97,3,887.00,9.68%,14.50,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,431,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,430,57,13.26%,1187.78,2762.28,20.84,12,14890.00,21.05%,12.54,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,430,19,4.42%,8.47,19.70,0.45,2,168.00,10.53%,19.83,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,428,90,21.03%,304.60,711.68,3.38,39,11232.00,43.33%,36.87,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,427,31,7.26%,153.98,360.61,4.97,1,399.00,3.23%,2.59,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,426,40,9.39%,79.59,186.83,1.99,4,2094.00,10.00%,26.31,
20190604~20190626,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,424,6,1.42%,48.02,113.25,8.00,1,-,16.67%,-,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,423,21,4.96%,110.26,260.66,5.25,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,423,27,6.38%,84.27,199.22,3.12,7,3143.00,25.93%,37.30,
20190604~20190626,【新】华帝油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),名爵一体机_蒸箱_单投,搜索PC,422,7,1.66%,50.12,118.77,7.16,-,-,-,-,
20190604~20190626,【新】方太油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,422,4,0.95%,27.68,65.59,6.92,2,-,50.00%,-,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,421,30,7.13%,181.63,431.43,6.05,1,298.00,3.33%,1.64,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,419,5,1.19%,25.56,61.00,5.11,2,-,40.00%,-,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,418,22,5.26%,62.01,148.35,2.82,9,3121.00,40.91%,50.33,
20190604~20190626,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索PC,418,48,11.48%,202.50,484.45,4.22,-,-,-,-,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,418,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天关注微烤嵌自营店铺内商品未购买微烤嵌商品,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,418,84,20.10%,355.34,850.10,4.23,20,5738.00,23.81%,16.15,
20190604~20190626,九数_618_蒸箱_类目内_高分段_3k_4k_0604,外部导入人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,418,95,22.73%,1283.06,3069.52,13.51,7,12696.00,7.37%,9.90,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,417,5,1.20%,16.59,39.78,3.32,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,417,3,0.72%,8.34,20.00,2.78,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,415,5,1.20%,12.94,31.18,2.59,-,-,-,-,
20190604~20190626,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,414,3,0.72%,9.89,23.89,3.30,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,414,1,0.24%,7.16,17.29,7.16,-,-,-,-,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,413,17,4.12%,125.97,305.01,7.41,2,2495.00,11.76%,19.81,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,411,3,0.73%,21.80,53.04,7.27,-,-,-,-,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索PC,410,54,13.17%,265.25,646.95,4.91,-,-,-,-,
20190604~20190626,618大促类目购买意向人群【蒸箱】,标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,410,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,409,81,19.80%,246.57,602.86,3.04,22,9513.00,27.16%,38.58,
20190604~20190626,【新】近30天浏览加购未购打蛋器近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,408,23,5.64%,143.35,351.35,6.23,4,1396.00,17.39%,9.74,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,408,3,0.74%,6.16,15.10,2.05,-,-,-,-,
