user_nick,crow_name,f_type,f_device,f_product_line,f_campaign,f_group,f_impression,f_click,f_click_rate,cost,ecpm,cpc,order_cnt,order_amt,cvr,roi
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,41,4,9.76%,7.12,173.66,1.78,0,0,0,0
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,41,3,7.32%,7.87,191.95,2.62,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0605,外部导入人群,无线,京东直投,,,41,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0606,外部导入人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,40,1,2.50%,1.62,40.5,1.62,0,0,0,0
midea0bx3,【新】近半年购买美的空调+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,40,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0609,外部导入人群,无线,京东直投,,,40,0,0,0,0,0,0,0,0,0
midea0bx3,【新】再营销0未购买,新标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,39,9,23.08%,0.91,23.33,0.1,1,2999,11.11%,3295.6
midea0bx3,近15天空洗意向且冰箱未购买,挖掘人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,39,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0605,外部导入人群,无线,京东直投,,,39,0,0,0,0,0,0,0,0,0
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,38,4,10.53%,0.41,10.79,0.1,1,2999,25.00%,7314.63
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,38,2,5.26%,6.32,166.32,3.16,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,38,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0609,外部导入人群,无线,京东直投,,,38,0,0,0,0,0,0,0,0,0
midea0bx3,双11！冰箱类目的搜索用户,,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,37,1,2.70%,3.55,95.95,3.55,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0618,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,37,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0美的关联,35,2,5.71%,0.2,5.71,0.1,0,0,0,0
midea0bx3,默认拉新人群,京选人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,35,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,35,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,34,7,20.59%,0.71,20.88,0.1,1,2999,14.29%,4223.94
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,34,0,0,0,0,0,0,0,0,0
midea0bx3,近30天空洗意向且冰箱未购买,挖掘人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,34,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,33,0,0,0,0,0,0,0,0,0
midea0bx3,搜索0美的,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,32,1,3.13%,0.96,30,0.96,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,31,0,0,0,0,0,0,0,0,0
midea0bx3,近30天空洗意向且冰箱未购买,挖掘人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,31,0,0,0,0,0,0,0,0,0
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,31,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0605,外部导入人群,无线,京东直投,,,31,0,0,0,0,0,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东直投,,,31,0,0,0,0,0,0,0,0,0
midea0bx3,搜索0冷柜/冰柜,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR0竞品,31,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0志高核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,30,1,3.33%,1.53,51,1.53,3,7399,300.00%,4835.95
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,30,5,16.67%,18.81,627,3.76,1,2499,20.00%,132.85
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,30,2,6.67%,4.93,164.33,2.47,0,0,0,0
midea0bx3,近7天冰箱意向且未购买,挖掘人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,30,1,3.33%,1.34,44.67,1.34,0,0,0,0
midea0bx3,近15天空洗意向且冰箱未购买,挖掘人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,30,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,30,0,0,0,0,0,0,0,0,0
midea0bx3,九数_冰箱_350004000_4000500L_0530,外部导入人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,29,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E)0关联品类,28,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0志高核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,27,3,11.11%,10.45,387.04,3.48,0,0,0,0
midea0bx3,自定义0冷柜0三星关联品类,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E)0SKU,27,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0冷柜0海尔意向,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR0竞品,27,1,3.70%,0.1,3.7,0.1,0,0,0,0
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,27,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0609,外部导入人群,无线,京东直投,,,27,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,26,0,0,0,0,0,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东直投,,,26,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,25,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,25,1,4.00%,2.25,90,2.25,0,0,0,0
midea0bx3,近30天烟灶热意向且冰箱未购买,挖掘人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,25,2,8.00%,2.62,104.8,1.31,0,0,0,0
midea0bx3,近7天冰箱意向且未购买,挖掘人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,25,1,4.00%,5.42,216.8,5.42,0,0,0,0
midea0bx3,冰箱0品类意向+未浏览美的冰箱030天,挖掘人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,25,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,25,0,0,0,0,0,0,0,0,0
midea0bx3,搜索0冰箱,标签人群,无线,品牌聚效,冰箱_联合活动投放,604联合0APP BANNER,25,0,0,0.87,34.8,0,0,0,0,0
midea0bx3,【新】冰箱05000600升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,24,6,25.00%,0.6,25,0.1,0,0,0,0
midea0bx3,默认浏览人群,京选人群,无线,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜01430竞品,24,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0冷柜0海尔意向,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E)0SKU,24,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,24,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0冷柜0三星关联品类,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR0竞品,24,1,4.17%,0.1,4.17,0.1,0,0,0,0
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,24,0,0,0,0,0,0,0,0,0
midea0bx3,双11！冰箱的铁杆用户,,无线,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,24,6,25.00%,19.77,823.75,3.3,0,0,0,0
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0SKU,23,3,13.04%,0.3,13.04,0.1,0,0,0,0
midea0bx3,双11！冰箱类目的搜索用户,,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,23,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,23,1,4.35%,3.26,141.74,3.26,0,0,0,0
midea0bx3,自定义0商用关联品类1800元以下意向用户,标签人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM02000300L,23,1,4.35%,0.1,4.35,0.1,0,0,0,0
midea0bx3,默认购买人群,京选人群,无线,品牌聚效,冷柜日常活动_冷柜,冷柜日常推广0APP BANNER,22,0,0,0,0,0,0,0,0,0
midea0bx3,近30天空洗意向且冰箱未购买,挖掘人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,22,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0605,外部导入人群,无线,京东直投,,,22,0,0,0,0,0,0,0,0,0
midea0bx3,默认浏览人群,京选人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM02000300L,22,1,4.55%,0.1,4.55,0.1,0,0,0,0
midea0bx3,【新】6380SKU意向,新标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,22,0,0,0,0,0,0,0,0,0
midea0bx3,默认拉新人群,京选人群,PC,京东快车(搜索),冷柜0220_冷柜/冰吧_单投,冷柜0220VM(E),22,1,4.55%,3.76,170.91,3.76,0,0,0,0
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0SKU,21,2,9.52%,0.2,9.52,0.1,0,0,0,0
midea0bx3,双11！冰箱的拉新用户,,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,21,2,9.52%,4.82,229.52,2.41,0,0,0,0
midea0bx3,搜索0冷柜/冰柜,标签人群,无线,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜01430竞品,21,0,0,0,0,0,0,0,0,0
midea0bx3,【新】6380SKU意向,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,21,2,9.52%,2.72,129.52,1.36,0,0,0,0
midea0bx3,洗衣机0小天鹅核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,21,0,0,0,0,0,0,0,0,0
midea0bx3,默认购买人群,京选人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM02000300L,21,1,4.76%,0.1,4.76,0.1,0,0,0,0
midea0bx3,自定义0空调0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,20,0,0,0,0,0,0,0,0,0
midea0bx3,【新】商用品类浏览偏好,新标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E)0SKU,20,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,20,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0605,外部导入人群,无线,京东直投,,,20,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0博世核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,19,4,21.05%,6.83,359.47,1.71,0,0,0,0
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0美的关联,19,2,10.53%,0.2,10.53,0.1,0,0,0,0
midea0bx3,自定义0空调0志高核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,19,1,5.26%,0.92,48.42,0.92,1,2999,100.00%,3259.78
midea0bx3,近30天空洗意向且冰箱未购买,挖掘人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,19,0,0,0,0,0,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0609,外部导入人群,无线,京东直投,,,19,0,0,0,0,0,0,0,0,0
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0美的关联,18,1,5.56%,0.1,5.56,0.1,0,0,0,0
midea0bx3,【新】冰箱0美的浏览加购未购,新标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,18,0,0,0,0,0,0,0,0,0
midea0bx3,默认拉新人群,京选人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),18,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E)030天浏览加购关注,18,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,18,0,0,0,0,0,0,0,0,0
midea0bx3,电热水器0史密斯核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,18,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,18,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,17,1,5.88%,0.1,5.88,0.1,0,0,0,0
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,17,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0TOP50加购未购,新标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,17,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,17,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,17,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,16,3,18.75%,4.74,296.25,1.58,0,0,0,0
midea0bx3,近30天烟灶热意向且冰箱未购买,挖掘人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,16,1,6.25%,3.26,203.75,3.26,0,0,0,0
midea0bx3,双11！冰箱的购买意向用户,,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,16,0,0,0,0,0,0,0,0,0
midea0bx3,【新】企业用户,新标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),16,0,0,0,0,0,0,0,0,0
midea0bx3,九数_20190608_冰箱_618跨品_干预组,外部导入人群,无线,京东直投,,,16,3,18.75%,0.45,28.13,0.15,0,0,0,0
midea0bx3,自定义0冷柜0二星关联品类,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E)0SKU,15,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0TOP50加购未购,新标签人群,无线,品牌聚效,冰箱_联合活动投放,604联合0APP BANNER,15,0,0,0.86,57.33,0,0,0,0,0
midea0bx3,自定义0冷柜0一星关联品类,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E)0SKU,15,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0商用关联品类1800元以下意向用户,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR0竞品,15,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0冷柜0海尔意向,标签人群,无线,京东快车(搜索),冷柜0301_冷柜/冰吧_单投,冷柜0301KM0TOP500copy,15,1,6.67%,0.1,6.67,0.1,0,0,0,0
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,15,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0博世核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,14,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,14,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0洗衣机0博世核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,14,0,0,0,0,0,0,0,0,0
midea0bx3,双11！冰箱的购买意向用户,,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,14,0,0,0,0,0,0,0,0,0
midea0bx3,【新】农民0有房0中高消费水平,新标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,14,0,0,0,0,0,0,0,0,0
midea0bx3,【新】再营销0未购买,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,14,1,7.14%,1.53,109.29,1.53,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0609,外部导入人群,无线,京东直投,,,14,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0冷柜0海尔意向,标签人群,无线,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜01430竞品,13,1,7.69%,0.11,8.46,0.11,1,699,100.00%,6354.55
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,13,2,15.38%,2.36,181.54,1.18,0,0,0,0
midea0bx3,冰箱0近7天多次浏览未购买03K04K,挖掘人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,13,0,0,1.07,82.31,0,0,0,0,0
midea0bx3,自定义0洗衣机0西门子核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,13,0,0,0,0,0,0,0,0,0
midea0bx3,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E)0关联品类,13,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0500LTOP,12,0,0,0,0,0,0,0,0,0
midea0bx3,【新】企业用户,新标签人群,PC,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),12,0,0,0,0,0,0,0,0,0
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,12,0,0,0,0,0,0,0,0,0
midea0bx3,默认浏览人群,京选人群,无线,京东快车(搜索),冷柜0301_冷柜/冰吧_单投,冷柜0301KM0TOP500copy,12,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,12,3,25.00%,6.79,565.83,2.26,2,4998,66.67%,736.08
midea0bx3,自定义0洗衣机0博世核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,12,0,0,0,0,0,0,0,0,0
midea0bx3,自定义0烟灶0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM0新增词,11,1,9.09%,2.78,252.73,2.78,0,0,0,0
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,11,1,9.09%,2.18,198.18,2.18,0,0,0,0
midea0bx3,近15天空洗意向且冰箱未购买,挖掘人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,11,0,0,0,0,0,0,0,0,0
